drug_id	dname	smiles_cleanup_status	n_active_bits	fraction_active_bits	n_atoms	n_heavy_atoms	n_fragments	molecular_weight_rdkit	formal_charge
3562	SCHEMBL3954849	original	58	0.0283203125	33.0	33.0	1.0	464.55100000000016	0.0
3563	SCHEMBL3958507	original	69	0.03369140625	39.0	39.0	1.0	574.1070000000002	0.0
3564	494772-86-0	original	46	0.0224609375	25.0	25.0	1.0	360.43900000000014	0.0
3565	CHEMBL3348927	original	61	0.02978515625	31.0	31.0	1.0	430.45300000000026	0.0
3566	CHEMBL3417706	original	88	0.04296875	57.0	57.0	1.0	762.9110000000004	0.0
3567	SCHEMBL15622193	original	89	0.04345703125	56.0	56.0	1.0	775.3499999999998	0.0
3568	NCGC00347282-01	original	95	0.04638671875	60.0	60.0	1.0	828.008	0.0
3569	NCGC00347283-01	original	93	0.04541015625	57.0	57.0	1.0	811.4049999999999	0.0
3570	CHEMBL3188661	original	54	0.0263671875	33.0	33.0	1.0	458.39600000000013	0.0
3571	ITK ANTAGONIST	original	67	0.03271484375	35.0	35.0	1.0	494.66500000000025	0.0
3572	CHEMBL1706473	original	64	0.03125	34.0	34.0	1.0	462.6020000000003	0.0
3573	CHEBI:95054	original	59	0.02880859375	32.0	32.0	1.0	492.4320000000002	0.0
3574	Fenofibric acid	original	30	0.0146484375	22.0	22.0	1.0	318.75600000000003	0.0
3575	SCHEMBL6874948	original	65	0.03173828125	41.0	41.0	1.0	560.5760000000004	0.0
3576	852475-26-4	original	43	0.02099609375	23.0	23.0	1.0	314.31600000000003	0.0
