id	dname	chembl_id	inchikey	smiles	cleaned_smiles	alternative_smiles	smiles_cleanup_status	canonical_smiles
2339	PF-4136309		ZNSVOHSYDRPBGI-CBQRAPNFSA-N	C1CC(CCC1NC2CCN(C2)C(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)(C4=NC=C(C=C4)C5=NC=CC=N5)O	C1CC(CCC1NC2CCN(C2)C(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)(C4=NC=C(C=C4)C5=NC=CC=N5)O		original	O=C(NCC(=O)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1)c1cccc(C(F)(F)F)c1
2340	Vicriviroc	CHEMBL82301	CNPVJJQCETWNEU-CYFREDJKSA-N	CC1CN(CCN1C(COC)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C	CC1CN(CCN1C(COC)C2=CC=C(C=C2)C(F)(F)F)C3(CCN(CC3)C(=O)C4=C(N=CN=C4C)C)C		original	COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C
2341	Taselisib	CHEMBL2387080	BEUQXVWXFDOSAQ-UHFFFAOYSA-N	CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C	CC1=NN(C(=N1)C2=CN3CCOC4=C(C3=N2)C=CC(=C4)C5=CN(N=C5)C(C)(C)C(=O)N)C(C)C		original	Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1
2342	600734-06-3		XZTOAEZYOFWVHB-PFEQFJNWSA-N	C1CC(CNC1)C2=CC(=NC3=C2COC(=O)N3)C4=C(C=CC=C4OCC5CC5)O.Cl	C1CC(CNC1)C2=CC(=NC3=C2COC(=O)N3)C4=C(C=CC=C4OCC5CC5)O.Cl		original	Cl.O=C1Nc2nc(-c3c(O)cccc3OCC3CC3)cc(C3CCCNC3)c2CO1
2343	Lanabecestat	CHEMBL3349234	WKDNQONLGXOZRG-BOPKNSRXSA-N	CC#CC1=CC(=CN=C1)C2=CC3=C(CC4(C35N=C(C(=N5)N)C)CCC(CC4)OC)C=C2	CC#CC1=CC(=CN=C1)C2=CC3=C(CC4(C35N=C(C(=N5)N)C)CCC(CC4)OC)C=C2		original	CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1
2344	GSK2194069	CHEMBL3646801	AQTPWCUIYUOEMG-INIZCTEOSA-N	C1CC1C(=O)N2CCC(C2)CC3=NNC(=O)N3C4=CC=C(C=C4)C5=CC6=C(C=C5)OC=C6	C1CC1C(=O)N2CCC(C2)CC3=NNC(=O)N3C4=CC=C(C=C4)C5=CC6=C(C=C5)OC=C6		original	O=C(C1CC1)N1CCC(Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1
2345	CHEMBL3103000	CHEMBL3103000	QKPPIMNVHFZLLI-UHFFFAOYSA-N	CC1=CC=C(C=C1)N2C(=CC(=C2C)C3=NN=C4N3CCCCC4)C	CC1=CC=C(C=C1)N2C(=CC(=C2C)C3=NN=C4N3CCCCC4)C		original	Cc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1
2346	CHEMBL3103040	CHEMBL3103040	FUCWZIFGSAFUAO-UHFFFAOYSA-N	COC1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4	COC1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4		original	COc1ccc(-n2cnc3cc(C(=O)N4CCCCC4)ccc32)cc1
2347	PF-06840003	CHEMBL4086143	MXKLDYKORJEOPR-UHFFFAOYSA-N	C1C(C(=O)NC1=O)C2=CNC3=C2C=C(C=C3)F	C1C(C(=O)NC1=O)C2=CNC3=C2C=C(C=C3)F		original	O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1
2348	PD1-PDL1 inhibitor 1	CHEMBL3582252	ZBOYJODMIAUJHH-SANMLTNESA-N	CC1=C(C=CC=C1COC2=CC(=C(C(=C2)OC)CN3CCCCC3C(=O)O)OC)C4=CC=CC=C4	CC1=C(C=CC=C1COC2=CC(=C(C(=C2)OC)CN3CCCCC3C(=O)O)OC)C4=CC=CC=C4		original	COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCCC1C(=O)O
2349	GSK2837808A	CHEMBL3335794	RZBCPMYJIARMGV-UHFFFAOYSA-N	COC1=NC(=NC=C1C2=CC3=NC=C(C(=C3C=C2)NC4=CC(=CC(=C4)C(=O)O)OC5=CC(=CC(=C5)F)F)S(=O)(=O)NC6CC6)OC	COC1=NC(=NC=C1C2=CC3=NC=C(C(=C3C=C2)NC4=CC(=CC(=C4)C(=O)O)OC5=CC(=CC(=C5)F)F)S(=O)(=O)NC6CC6)OC		original	COc1ncc(-c2ccc3c(Nc4cc(Oc5cc(F)cc(F)c5)cc(C(=O)O)c4)c(S(=O)(=O)NC4CC4)cnc3c2)c(OC)n1
2350	GW 6471	CHEMBL500272	TYEFSRMOUXWTDN-DYQICHDWSA-N	CCC(=O)NCC(CC1=CC=C(C=C1)OCCC2=C(OC(=N2)C3=CC=CC=C3)C)NC(=CC(=O)C4=CC=C(C=C4)C(F)(F)F)C	CCC(=O)NCC(CC1=CC=C(C=C1)OCCC2=C(OC(=N2)C3=CC=CC=C3)C)NC(=CC(=O)C4=CC=C(C=C4)C(F)(F)F)C		original	CCC(=O)NCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)NC(C)=CC(=O)c1ccc(C(F)(F)F)cc1
2351	3BDO	CHEMBL238943	AXPZIVKEZRHGAS-UHFFFAOYSA-N	C1C(C(=O)OC1COC2=CC=CC=C2[N+](=O)[O-])CC3=CC=CC=C3	C1C(C(=O)OC1COC2=CC=CC=C2[N+](=O)[O-])CC3=CC=CC=C3		original	O=C1OC(COc2ccccc2[N+](=O)[O-])CC1Cc1ccccc1
2352	RUSKI-201 dihydrochloride		TUDOZEOETHEGCR-UHFFFAOYSA-N	CCC(C)CNCC(=O)N1CCC2=C(C1C3=NC(=CC=C3)C)C=CS2.Cl.Cl	CCC(C)CNCC(=O)N1CCC2=C(C1C3=NC(=CC=C3)C)C=CS2.Cl.Cl		original	CCC(C)CNCC(=O)N1CCc2sccc2C1c1cccc(C)n1.Cl.Cl
2353	ML390	CHEMBL3184132	SGNRHEDBLPGDDC-GOSISDBHSA-N	C1CC(C2=CC=CC=C2C1)NC(=O)CCNC(=O)C3=CC=C(C=C3)OC(F)(F)F	C1CC(C2=CC=CC=C2C1)NC(=O)CCNC(=O)C3=CC=C(C=C3)OC(F)(F)F		original	O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)NC1CCCc2ccccc21
2354	Ralaniten acetate		HGHVYYKTOXUQNT-CLJLJLNGSA-N	CC(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OCC(CCl)OC(=O)C)OC(=O)C	CC(=O)OCC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)OCC(CCl)OC(=O)C)OC(=O)C		original	CC(=O)OCC(COc1ccc(C(C)(C)c2ccc(OCC(CCl)OC(C)=O)cc2)cc1)OC(C)=O
2355	GSK682753A		RDDLWMWIRXGSJM-XBXARRHUSA-N	C1CN(CCC12CN(C(=O)O2)CC3=CC(=C(C=C3)Cl)Cl)C(=O)C=CC4=CC=C(C=C4)Cl	C1CN(CCC12CN(C(=O)O2)CC3=CC(=C(C=C3)Cl)Cl)C(=O)C=CC4=CC=C(C=C4)Cl		original	O=C(C=Cc1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2
2356	Paricalcitol-D6		BPKAHTKRCLCHEA-OYAGBYDGSA-N	CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C	CC(C=CC(C)C(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3)O)O)C		original	CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C
2357	Supinoxin	CHEMBL1278118	KAKPGJJRYRYSTP-UHFFFAOYSA-N	COC1=CC(=CC(=C1)N2CCN(CC2)C(=O)NC3=NC4=C(C=CC(=C4)F)N=C3OC)OC	COC1=CC(=CC(=C1)N2CCN(CC2)C(=O)NC3=NC4=C(C=CC(=C4)F)N=C3OC)OC		original	COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cc(F)ccc4nc3OC)CC2)c1
2358	Tecalcet	CHEMBL292376	ZVQUCWXZCKWZBP-CQSZACIVSA-N	CC(C1=CC(=CC=C1)OC)NCCCC2=CC=CC=C2Cl	CC(C1=CC(=CC=C1)OC)NCCCC2=CC=CC=C2Cl		original	COc1cccc(C(C)NCCCc2ccccc2Cl)c1
2359	Irosustat	CHEMBL286738	DSLPMJSGSBLWRE-UHFFFAOYSA-N	C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OS(=O)(=O)N	C1CCC2=C(CC1)C(=O)OC3=C2C=CC(=C3)OS(=O)(=O)N		original	NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3
2360	Cardiogenol C	CHEMBL1241078	LKBSMPFEKIBRGC-UHFFFAOYSA-N	COC1=CC=C(C=C1)NC2=NC=CC(=N2)NCCO	COC1=CC=C(C=C1)NC2=NC=CC(=N2)NCCO		original	COc1ccc(Nc2nccc(NCCO)n2)cc1
2361	granisetron	CHEMBL289469	MFWNKCLOYSRHCJ-UHFFFAOYSA-N	CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C	CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C		original	CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2
2362	LY2365109 hydrochloride		ZQVOAGQZHDAFRM-UHFFFAOYSA-N	CC(C)(C)C1=C(C=CC(=C1)C2=CC3=C(C=C2)OCO3)OCCN(C)CC(=O)O.Cl	CC(C)(C)C1=C(C=CC(=C1)C2=CC3=C(C=C2)OCO3)OCCN(C)CC(=O)O.Cl		original	CN(CCOc1ccc(-c2ccc3c(c2)OCO3)cc1C(C)(C)C)CC(=O)O.Cl
2363	CHEMBL3114578	CHEMBL3114578	YTFMOSCBEAMELI-UHFFFAOYSA-N	C1CN(CCN1)C2=CC(=O)N3C(=N2)SC(=N3)C4=CC(=NC=C4)NC(=O)CN	C1CN(CCN1)C2=CC(=O)N3C(=N2)SC(=N3)C4=CC(=NC=C4)NC(=O)CN		original	NCC(=O)Nc1cc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)ccn1
2364	Metarrestin		WSMXAUJFLWRPNT-UHFFFAOYSA-N	C1CC(CCC1N2C=NC3=C(C2=N)C(=C(N3CC4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6)O	C1CC(CCC1N2C=NC3=C(C2=N)C(=C(N3CC4=CC=CC=C4)C5=CC=CC=C5)C6=CC=CC=C6)O		original	N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1C1CCC(O)CC1
2365	Visudyne		YTZALCGQUPRCGW-ZSFNYQMMSA-N	CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C6(C(C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C	CC1=C(C2=CC3=NC(=CC4=C(C(=C(N4)C=C5C6(C(C(=CC=C6C(=N5)C=C1N2)C(=O)OC)C(=O)OC)C)C)CCC(=O)OC)C(=C3C)CCC(=O)O)C=C		original	C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC
2366	MLS-0090801.0001	CHEMBL1371869	NMLOLMOZTQCQJF-PXNMLYILSA-N	C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N4C5=NC=C(C=C5N=C4S3)Br)C(=O)O	C1=CC=C(C(=C1)C2=CC=C(O2)C=C3C(=O)N4C5=NC=C(C=C5N=C4S3)Br)C(=O)O		original	O=C(O)c1ccccc1-c1ccc(C=c2sc3nc4cc(Br)cnc4n3c2=O)o1
2367	MARIZOMIB	CHEMBL371405	NGWSFRIPKNWYAO-SHTIJGAHSA-N	CC12C(C(=O)NC1(C(=O)O2)C(C3CCCC=C3)O)CCCl	CC12C(C(=O)NC1(C(=O)O2)C(C3CCCC=C3)O)CCCl		original	CC12OC(=O)C1(C(O)C1C=CCCC1)NC(=O)C2CCCl
2368	41276-02-2	CHEMBL1488771	RSAQARAFWMUYLL-UHFFFAOYSA-N	CC1=CC=CC=C1CN2C3=C(CN(CC3)CC4=CC=CC=C4)C(=O)N5C2=NCC5	CC1=CC=CC=C1CN2C3=C(CN(CC3)CC4=CC=CC=C4)C(=O)N5C2=NCC5		original	Cc1ccccc1CN1C2=NCCN2C(=O)C2=C1CCN(Cc1ccccc1)C2
2369	Acalabrutinib	CHEMBL3707348	WDENQIQQYWYTPO-IBGZPJMESA-N	CC#CC(=O)N1CCCC1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5	CC#CC(=O)N1CCCC1C2=NC(=C3N2C=CN=C3N)C4=CC=C(C=C4)C(=O)NC5=CC=CC=N5		original	CC#CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12
2371	PERINDOPRIL	CHEMBL1581	IPVQLZZIHOAWMC-QXKUPLGCSA-N	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O	CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O		original	CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC
2372	A-1210477	CHEMBL3417704	XMVAWGSQPHFXKU-UHFFFAOYSA-N	CC1=NN(C(=C1C2=CC=CC3=C2N(C(=C3CCCOC4=CC=CC5=CC=CC=C54)C(=O)O)CCN6CCOCC6)COC7=CC=C(C=C7)N8CCN(CC8)S(=O)(=O)N(C)C)C	CC1=NN(C(=C1C2=CC=CC3=C2N(C(=C3CCCOC4=CC=CC5=CC=CC=C54)C(=O)O)CCN6CCOCC6)COC7=CC=C(C=C7)N8CCN(CC8)S(=O)(=O)N(C)C)C		original	Cc1nn(C)c(COc2ccc(N3CCN(S(=O)(=O)N(C)C)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12
2373	58131-57-0	CHEMBL1608727	MWFZDJLPWDCQIL-UHFFFAOYSA-N	CN1CCN(CC1)C2=CC=C(C3=NO[N+](=C23)[O-])[N+](=O)[O-]	CN1CCN(CC1)C2=CC=C(C3=NO[N+](=C23)[O-])[N+](=O)[O-]		original	CN1CCN(c2ccc([N+](=O)[O-])c3no[n+]([O-])c23)CC1
2374	(R)-Etodolac	CHEMBL1716091	NNYBQONXHNTVIJ-QGZVFWFLSA-N	CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O	CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O		original	CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3
2375	AIM-100	CHEMBL247070	XNFHHOXCDUAYSR-SFHVURJKSA-N	C1CC(OC1)CNC2=C3C(=C(OC3=NC=N2)C4=CC=CC=C4)C5=CC=CC=C5	C1CC(OC1)CNC2=C3C(=C(OC3=NC=N2)C4=CC=CC=C4)C5=CC=CC=C5		original	c1ccc(-c2oc3ncnc(NCC4CCCO4)c3c2-c2ccccc2)cc1
2376	849727-81-7		MPLLLQUZNJSVTK-UHFFFAOYSA-N	C1=CC(=CC=C1CCCC2=CC=C(O2)C(=O)O)OCCC3=CC=C(C=C3)F	C1=CC(=CC=C1CCCC2=CC=C(O2)C(=O)O)OCCC3=CC=C(C=C3)F		original	O=C(O)c1ccc(CCCc2ccc(OCCc3ccc(F)cc3)cc2)o1
2377	S-99	CHEMBL3183131	BDAJJFZKNIYDOL-UHFFFAOYSA-N	CC(C)NC1=CC(=CC2=NC(=NN12)NC(=O)C3=CN=CC=C3)C(F)(F)F	CC(C)NC1=CC(=CC2=NC(=NN12)NC(=O)C3=CN=CC=C3)C(F)(F)F		original	CC(C)Nc1cc(C(F)(F)F)cc2nc(NC(=O)c3cccnc3)nn12
2378	473382-39-7	CHEMBL3184502	FKCXKEHHZXEWGP-UHFFFAOYSA-N	CC(C)(CNC1=NN2C(=NN=C2C3=CC=CC=C3)C=C1C4CCC4)CN(C)C	CC(C)(CNC1=NN2C(=NN=C2C3=CC=CC=C3)C=C1C4CCC4)CN(C)C		original	CN(C)CC(C)(C)CNc1nn2c(-c3ccccc3)nnc2cc1C1CCC1
2379	AZD-26	CHEMBL2035040	GIRZDHCBMNHMEH-UHFFFAOYSA-N	C1CC(C1)(C2=CC=C(C=C2)C3=NC=C(C=C3C4=CC=CC=C4)C(=O)N)N	C1CC(C1)(C2=CC=C(C=C2)C3=NC=C(C=C3C4=CC=CC=C4)C(=O)N)N		original	NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1
2380	Akt-I-1,2	CHEMBL362455	CBJJSCYIXJYEAW-UHFFFAOYSA-N	CC(C)(C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2C4=CC=CC=C4)N	CC(C)(C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2C4=CC=CC=C4)N		original	CC(C)(N)c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1
2381	Go 6976	CHEMBL302449	VWVYILCFSYNJHF-UHFFFAOYSA-N	CN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6N(C5=C31)CCC#N)CNC4=O	CN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6N(C5=C31)CCC#N)CNC4=O		original	Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O
2382	vactosertib	CHEMBL3260567	FJCDSQATIJKQKA-UHFFFAOYSA-N	CC1=CC=CC(=N1)C2=C(N=C(N2)CNC3=CC=CC=C3F)C4=CN5C(=NC=N5)C=C4	CC1=CC=CC(=N1)C2=C(N=C(N2)CNC3=CC=CC=C3F)C4=CN5C(=NC=N5)C=C4		original	Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1
2383	LDN-214117	CHEMBL3341789	BHUXVRVMMYAXKN-UHFFFAOYSA-N	CC1=C(C=C(C=N1)C2=CC=C(C=C2)N3CCNCC3)C4=CC(=C(C(=C4)OC)OC)OC	CC1=C(C=C(C=N1)C2=CC=C(C=C2)N3CCNCC3)C4=CC(=C(C(=C4)OC)OC)OC		original	COc1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2C)cc(OC)c1OC
2384	LDN-212854	CHEMBL2385591	BBDGBGOVJPEFBT-UHFFFAOYSA-N	C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=C6C=CC=NC6=CC=C5)N=C3	C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=C6C=CC=NC6=CC=C5)N=C3		original	c1cc(-c2cnn3cc(-c4ccc(N5CCNCC5)cc4)cnc23)c2cccnc2c1
2385	ML347	CHEMBL502351	FVRYPYDPKSZGNS-UHFFFAOYSA-N	COC1=CC=C(C=C1)C2=CN3C(=C(C=N3)C4=C5C=CC=NC5=CC=C4)N=C2	COC1=CC=C(C=C1)C2=CN3C(=C(C=N3)C4=C5C=CC=NC5=CC=C4)N=C2		original	COc1ccc(-c2cnc3c(-c4cccc5ncccc45)cnn3c2)cc1
2386	oligomycin A		MNULEGDCPYONBU-CBLVMMTCSA-N	CCC1CCC2C(C(C(C3(O2)CCC(C(O3)CC(C)O)C)C)OC(=O)C=CC(C(C(C(=O)C(C(C(C(=O)C(C(C(CC=CC=C1)C)O)(C)O)C)O)C)C)O)C)C	CCC1CCC2C(C(C(C3(O2)CCC(C(O3)CC(C)O)C)C)OC(=O)C=CC(C(C(C(=O)C(C(C(C(=O)C(C(C(CC=CC=C1)C)O)(C)O)C)O)C)C)O)C)C		original	CCC1C=CC=CCC(C)C(O)C(C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C(C)C(CC1)OC1(CCC(C)C(CC(C)O)O1)C2C
2387	AZD6738		OHUHVTCQTUDPIJ-RNHBAAACSA-N	CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4	CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4		original	CC1COCCN1c1cc(C2(S(C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1
2388	Selonsertib	CHEMBL3916717	YIDDLAAKOYYGJG-UHFFFAOYSA-N	CC1=C(C=C(C(=C1)F)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C)N4C=C(N=C4)C5CC5	CC1=C(C=C(C(=C1)F)C(=O)NC2=CC=CC(=N2)C3=NN=CN3C(C)C)N4C=C(N=C4)C5CC5		original	Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1
2389	BI-847325		OCUQMWSIGPQEMX-UHFFFAOYSA-N	CCNC(=O)C#CC1=CC2=C(C=C1)C(=C(N2)O)C(=NC3=CC=C(C=C3)CN(C)C)C4=CC=CC=C4	CCNC(=O)C#CC1=CC2=C(C=C1)C(=C(N2)O)C(=NC3=CC=C(C=C3)CN(C)C)C4=CC=CC=C4		original	CCNC(=O)C#Cc1ccc2c(C(=Nc3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
2390	SCHEMBL15691525		SQFDBQCBXUWICP-OAHLLOKOSA-N	C1CC(CN(C1)C#N)N2C(=C(C(=N2)C3=CC=C(C=C3)OC4=C(C=C(C=C4)F)F)C(=O)N)N	C1CC(CN(C1)C#N)N2C(=C(C(=N2)C3=CC=C(C=C3)OC4=C(C=C(C=C4)F)F)C(=O)N)N		original	N#CN1CCCC(n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1
2391	PF-4800567	CHEMBL2069623	AUMDBEHGJRZSOO-UHFFFAOYSA-N	C1COCCC1N2C3=C(C(=N2)COC4=CC(=CC=C4)Cl)C(=NC=N3)N	C1COCCC1N2C3=C(C(=N2)COC4=CC(=CC=C4)Cl)C(=NC=N3)N		original	Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1
2392	staurosporine	CHEMBL388978	HKSZLNNOFSGOKW-FYTWVXJKSA-N	CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC	CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC		original	CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
2393	nu6102	CHEMBL319467	OWXORKPNCHJYOF-UHFFFAOYSA-N	C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N	C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N		original	NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1
2394	CVT-313	CHEMBL80713	NQVIIUBWMBHLOZ-UHFFFAOYSA-N	CC(C)N1C=NC2=C1N=C(N=C2NCC3=CC=C(C=C3)OC)N(CCO)CCO	CC(C)N1C=NC2=C1N=C(N=C2NCC3=CC=C(C=C3)OC)N(CCO)CCO		original	COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1
2395	NVP-LCQ195		CCUXEBOOTMDSAM-UHFFFAOYSA-N	CS(=O)(=O)N1CCC(CC1)NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl	CS(=O)(=O)N1CCC(CC1)NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl		original	CS(=O)(=O)N1CCC(NC(=O)c2[nH]ncc2NC(=O)c2c(Cl)cccc2Cl)CC1
2396	CDK9 inhibitor	CHEMBL3392878	CKUFOBCNTCLXJP-UHFFFAOYSA-N	CC1=C(C=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N4C(=O)C5=CC=CC=C5C4=O)NS(=O)(=O)C	CC1=C(C=C(C=C1)NC2=NC=NC(=C2)C3=CC(=CC=C3)N4C(=O)C5=CC=CC=C5C4=O)NS(=O)(=O)C		original	Cc1ccc(Nc2cc(-c3cccc(N4C(=O)c5ccccc5C4=O)c3)ncn2)cc1NS(C)(=O)=O
2397	Voruciclib	CHEMBL3905910	MRPGRAKIAJJGMM-OCCSQVGLSA-N	CN1CCC(C1CO)C2=C(C=C(C3=C2OC(=CC3=O)C4=C(C=C(C=C4)C(F)(F)F)Cl)O)O	CN1CCC(C1CO)C2=C(C=C(C3=C2OC(=CC3=O)C4=C(C=C(C=C4)C(F)(F)F)Cl)O)O		original	CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)C1CO
2398	THZ1	CHEMBL3603847	OBJNFLYHUXWUPF-IZZDOVSWSA-N	CN(C)CC=CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl	CN(C)CC=CC(=O)NC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl		original	CN(C)CC=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)cc1
2399	BML-277	CHEMBL179583	UXGJAOIJSROTTN-UHFFFAOYSA-N	C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=O)N)OC4=CC=C(C=C4)Cl	C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C(=O)N)OC4=CC=C(C=C4)Cl		original	NC(=O)c1ccc2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)[nH]c2c1
2400	MK-8776	CHEMBL1643208	GMIZZEXBPRLVIV-UHFFFAOYSA-N	CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4	CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4		original	Cn1cc(-c2cnn3c(N)c(Br)c(C4CCCNC4)nc23)cn1
2401	c-FMS inhibitor	CHEMBL254702	DXPSQKSTVIVZLV-UHFFFAOYSA-N	CC1CCN(CC1)C2=C(C=CC(=C2)N3CCN(CC3)C)NC(=O)C4=CC(=CN4)C#N	CC1CCN(CC1)C2=C(C=CC(=C2)N3CCN(CC3)C)NC(=O)C4=CC(=CN4)C#N		original	CC1CCN(c2cc(N3CCN(C)CC3)ccc2NC(=O)c2cc(C#N)c[nH]2)CC1
